Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
SETUP_UPDATE,118.169,4.9996,5.00055,PASSED,PASSED,PASSED,PASSED,495.2,434.4,PASS,4/19/2024 9:39:32 AM
UTEST,120.667,4.99964,4.99977,PASSED,PASSED,PASSED,PASSED,494.4,430,PASS,4/19/2024 10:17:49 AM
