Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010910010219LF,121.493,4.99952,5.00015,PASSED,PASSED,PASSED,PASSED,354.4,356,PASS,4/23/2024 7:11:53 AM
ZJ24010910010217LF,121.798,5,4.99957,PASSED,PASSED,PASSED,PASSED,271.2,351.2,PASS,4/23/2024 7:15:41 AM
ZJ24010910010333LF,119.934,4.99968,5.00053,PASSED,PASSED,PASSED,PASSED,363.2,-164.8, --- , 5,4.99964,PASSED,PASSED,PASSED,PASSED,343.2,-156,FAIL,4/23/2024 7:17:33 AM
ZJ24010910010134LF,121.255,4.99968,5,PASSED,PASSED,PASSED,PASSED,281.6,389.6, --- , 4.99988,4.99987,PASSED,PASSED,FAILED,FAILED,280,372,FAIL,4/23/2024 7:19:27 AM
ZJ24010910010031LF,121.105,4.99984,4.99945,PASSED,PASSED,PASSED,PASSED,335.2,338.4,PASS,4/23/2024 7:21:05 AM
ZJ24010910010046LF,120.391,4.9996,4.99976,PASSED,PASSED,PASSED,PASSED,292.8,348.8,PASS,4/23/2024 7:22:14 AM
ZJ24010910010048LF,120.779,4.99964,4.99989,PASSED,PASSED,PASSED,PASSED,352.8,378.4, --- , 5.00008,5.00001,PASSED,PASSED,PASSED,PASSED,360.8,355.2,PASS,4/23/2024 7:27:13 AM
ZJ24010910010332LF,120.975,4.99996,5.00011,PASSED,PASSED,PASSED,PASSED,325.6,223.2, --- , 4.99996,5.00026,PASSED,PASSED,PASSED,PASSED,325.6,205.6,FAIL,4/23/2024 7:29:04 AM
ZJ24010910010332LF,121.965,4.99984,4.99949,PASSED,PASSED,PASSED,PASSED,333.6,212, --- , 4.99972,4.99992,PASSED,PASSED,PASSED,PASSED,334,220.4,FAIL,4/23/2024 7:30:49 AM
ZJ24010910010331LF,120.781,4.99956,5.00025,PASSED,PASSED,PASSING,PASSED,-185.6,360, --- , 5.00032,5.00005,PASSED,PASSED,PASSED,PASSED,-180.4,323.2,FAIL,4/23/2024 7:32:47 AM
ZJ24010910010065LF,122.135,4.99964,4.99967,PASSED,PASSED,PASSED,PASSED,345.6,293.6,PASS,4/23/2024 7:34:04 AM
ZJ24010910010028LF,121.043,5.00032,4.99985,PASSED,PASSED,PASSED,PASSED,325.2,353.2,PASS,4/23/2024 7:35:24 AM
ZJ24010910010064LF,121.257,4.99976,4.99998,PASSED,PASSED,PASSED,PASSED,350,348.8,PASS,4/23/2024 7:36:48 AM
ZJ24010910010210LF,121.074,4.99952,5.00025,PASSED,PASSED,PASSED,PASSED,320,320.8,PASS,4/23/2024 7:38:16 AM
ZJ24010910010090LF,121.023,4.99952,5.00031,PASSED,PASSED,PASSED,PASSED,316.8,314.4,PASS,4/23/2024 7:40:06 AM
