Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010910010009LF,0,,NA , NA , NA, NA, NA, NA, NA, NA,FAIL,5/6/2024 11:54:40 AM
ZJ24010910010009LF,120.905,5.00012,5.00008,PASSED,PASSED,PASSED,PASSED,343.2,-169.2, --- , 4.99944,4.9999,PASSED,PASSED,PASSED,PASSED,340.8,-168.8,FAIL,5/6/2024 11:57:46 AM
ZJ24010910010162LF,119.463,4.99996,4.99977,PASSED,PASSED,PASSED,PASSED,181.2,359.2, --- , 4.99936,4.99973,PASSED,PASSED,PASSED,PASSED,171.2,373.6,FAIL,5/6/2024 12:33:51 PM
ZJ24010910010162LF,119.979,5.00028,5.00002,PASSED,PASSED,PASSED,PASSED,-215.2,360.8, --- , 5,4.99994,PASSED,PASSED,PASSED,PASSED,186.4,380.8,FAIL,5/6/2024 12:40:48 PM
ZJ24010910010162LF,120.143,5.00046,4.99972,PASSED,PASSED,PASSED,PASSED,144,365.6, --- , 4.99972,5.00025,PASSED,PASSED,PASSED,PASSED,187.2,375.2,FAIL,5/6/2024 12:44:11 PM
ZJ24010910010307LF,120.648,4.99984,5.00048,PASSED,PASSED,PASSED,PASSED,-189.6,326.8, --- , 5.00004,4.99982,PASSED,PASSED,PASSED,PASSED,-200.8,355.6,FAIL,5/6/2024 12:46:05 PM
ZJ24010910010303LF,120.736,4.99984,5.0002,PASSED,PASSED,PASSED,PASSED,-201.6,298.4, --- , 5.00004,5.0006,PASSED,PASSED,PASSED,PASSED,-209.6,311.2,FAIL,5/6/2024 12:49:53 PM
ZJ24010910010329LF,120.486,4.99996,5.00014,PASSED,PASSED,PASSED,PASSED,-191.2,339.2, --- , 4.99932,5.00004,PASSED,PASSED,PASSING,PASSED,-156,349.6,FAIL,5/6/2024 12:51:50 PM
ZJ24010910010337LF,223.507,,NA , NA , NA, NA, NA, NA, NA, NA,FAIL,5/6/2024 12:59:22 PM
ZJ24010910010303LF,120.871,4.99996,4.99936,PASSED,PASSED,PASSED,PASSED,-165.6,277.6, --- , 4.99984,5.00033,PASSED,PASSED,PASSED,PASSED,-176,302.4,FAIL,5/6/2024 2:14:19 PM
ZJ24010910010320LF,121.282,4.9996,4.99983,PASSED,PASSED,PASSED,PASSED,342.8,326.4,PASS,5/6/2024 2:34:01 PM
ZJ24010910010303LF,121.123,5.00028,5.00017,PASSED,PASSED,PASSED,PASSED,-208,286.4, --- , 4.99964,5.0006,PASSED,PASSED,PASSED,PASSED,-171.2,321.6,FAIL,5/6/2024 2:44:14 PM
ZJ24010910010223LF,200.722,,NA , NA , NA, NA, NA, NA, NA, NA,FAIL,5/6/2024 2:45:07 PM
ZJ24010910010223LF,200.603,,NA , NA , NA, NA, NA, NA, NA, NA,FAIL,5/6/2024 2:45:49 PM
ZJ24010910010223LF,200.508,,NA , NA , NA, NA, NA, NA, NA, NA,FAIL,5/6/2024 2:47:10 PM
ZJ24010910010337LF,223.992,,NA , NA , NA, NA, NA, NA, NA, NA,FAIL,5/6/2024 2:47:50 PM
ZJ24010910010092LF,120.063,5,5.00033,PASSED,PASSED,PASSED,PASSED,334.4,295.2,PASS,5/6/2024 3:03:43 PM
ZJ24010910010091LF,120.279,4.99992,4.99987,PASSED,PASSED,FAILED,FAILED,291.2,372.8, --- , 5.0002,4.99965,PASSED,PASSED,PASSED,PASSED,330.4,345.6,PASS,5/6/2024 3:06:06 PM
ZJ24010910010321LF,119.69,5.00032,5.00022,PASSED,PASSED,PASSED,PASSED,350.4,348,PASS,5/6/2024 3:07:40 PM
ZJ24010910010265LF,118.472,5.00008,4.99984,PASSED,PASSED,PASSED,PASSED,317.6,312.4,PASS,5/6/2024 3:10:40 PM
ZJ24010910010227LF,118.087,4.99968,5.00056,PASSED,PASSED,PASSED,PASSED,362.4,358.4,PASS,5/6/2024 3:12:32 PM
ZJ24010910010131LF,120.317,4.99992,4.99969,PASSED,PASSED,PASSED,PASSED,330.4,360.8,PASS,5/6/2024 3:13:45 PM
ZJ24010910010257LF,119.893,5.00024,5.00027,PASSED,PASSED,PASSED,PASSED,282.4,305.6,PASS,5/6/2024 3:14:57 PM
ZJ24010910010093LF,119.786,5.00044,5.00004,PASSED,PASSED,FAILED,FAILED,295.2,327.6, --- , 5.00048,5.00004,PASSED,PASSED,PASSED,PASSED,282.4,332.8,PASS,5/6/2024 3:16:58 PM
ZJ24010910010304LF,119.711,5.0002,5,PASSED,PASSED,PASSED,PASSED,-189.6,356.8, --- , 5.00028,4.99953,PASSED,PASSED,PASSED,PASSED,-212.8,354.4,FAIL,5/6/2024 3:22:07 PM
ZJ24010910010312LF,119.864,4.99976,4.99987,PASSED,PASSED,PASSED,PASSED,-190.4,332.8, --- , 4.9999,4.99988,PASSED,PASSED,PASSED,PASSED,-202.4,306.4,FAIL,5/6/2024 3:24:10 PM
